Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms)
spotify:track:2vvZp1kB6DN3rysFIakm4Q,Heer,spotify:artist:2CkrXQPoBz8jTQ3u0ZeLPh,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",Bass Rani,31,0.527,0.731,3,-5.707,0,0.0399,0.00743,0.377,0.0318,0.423,169.955,186352
spotify:track:6vw19kuwAdGOIVKkP2zHiC,FucK Nucleya,spotify:artist:2CkrXQPoBz8jTQ3u0ZeLPh,Nucleya,52,"['desi hip hop', 'hindi hip hop', 'indian edm', 'indian indie']",Bass Rani,31,0.684,0.832,7,-7.19,1,0.138,0.000363,0.232,0.0978,0.403,195.962,176326
spotify:track:4nh0aT30hfj3smH6flWU63,socha na tha,spotify:artist:5lMNphVhMLvhFmTWiKiLA2,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",socha na tha,31,0.489,0.752,2,-5.422,1,0.0372,0.665,0.000669,0.55,0.179,192.133,144250
spotify:track:4mkTAe96dQ60QJm5sGIQeK,Satan,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Satan,31,0.694,0.923,9,-6.525,1,0.0463,0.476,0.545,0.531,0.485,123.006,292744
spotify:track:3gouJgzxcLMhd95z9Ix6aL,Freeverse FEAST,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Freeverse FEAST,30,0.73,0.835,1,-5.405,1,0.293,0.154,0,0.105,0.557,85.031,166390
spotify:track:5TZh6RFBz3PUTP56hej65q,Afsanay,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",Afsanay,34,0.833,0.469,9,-8.337,0,0.546,0.527,0,0.19,0.549,95.996,343118
spotify:track:2AMP8Rey8W6sxsXKUpgWRb,Taakat,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Taakat,30,0.635,0.557,1,-9.14,1,0.32,0.00348,0.000102,0.158,0.508,75.53,156262
spotify:track:3Jc7Nddb4pQUWp4SfMZ2SU,"Yentamma - From ""Kisi Ka Bhai Kisi Ki Jaan""",spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Kisi Ka Bhai Kisi Ki Jaan (Original Motion Picture Soundtrack),31,0.732,0.976,10,-1.943,1,0.299,0.628,0,0.0504,0.722,157.91,176962
spotify:track:3T2xdLKBDcKIrF3fHQRVby,9mm,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",9mm,33,0.876,0.439,7,-8.511,1,0.389,0.0326,0,0.074,0.619,81.991,201951
spotify:track:6jSMPYjgf7XgvKrdI9u6Fv,Let's Talk About Love,spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Baaghi,30,0.605,0.954,1,-3.238,0,0.049,0.0276,0.000204,0.073,0.639,102.019,201712
spotify:track:5jv5MBWejIF8DX9huv5tKv,Chhod Dala,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Chhod Dala,30,0.802,0.742,4,-5.456,0,0.227,0.168,0,0.19,0.516,122.082,236551
spotify:track:0tANGEak53MWn8CU9UngIQ,Hausla,spotify:artist:0TwG8C39WJIfFlcPrhxHST,Yashraj,55,"['desi hip hop', 'hindi hip hop']",Hausla,31,0.614,0.7,6,-7.131,0,0.369,0.366,0,0.285,0.559,78.859,179815
spotify:track:2zhN894lssZw1lUe2EeoiD,Badnaam Raja,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",Hustle 1,30,0.494,0.733,2,-14.03,1,0.0736,0.0474,0,0.469,0.519,99.722,185560
spotify:track:0P592aOjPs6vtv8J6Pyuss,Yaad,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Yaad,30,0.486,0.628,1,-6.709,1,0.445,0.165,0,0.0976,0.342,71.369,146070
spotify:track:3uJFFaqnvX6mFPJCqonnDv,Dard-E-Dil,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Dard-E-Dil,30,0.684,0.391,8,-14.818,1,0.292,0.665,0.142,0.142,0.234,180,226666
spotify:track:5J3qCUclRF7NnIgA6VzNiZ,Don't Forgive Me,spotify:artist:0GG56bFqGJ0zGjkOx7NTwm,Shah Rule,38,"['desi hip hop', 'desi trap', 'hindi hip hop']",Hooked,30,0.869,0.56,0,-8.399,1,0.0432,0.42,0,0.115,0.37,114.982,219092
spotify:track:7wxWgtJiYSJiwxGTXRixwV,Machayenge 3,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Machayenge 3,30,0.836,0.838,8,-3.778,0,0.131,0.0549,0,0.0682,0.864,105.002,229154
spotify:track:6OLkUkfhr3Zb5qyYSEVupP,"Tomay Chhere Jete Parlam Koi (From ""Tekka"")",spotify:artist:5LZ894xYE9MG1sal0gjt5L,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']","Tomay Chhere Jete Parlam Koi (From ""Tekka"")",29,0.478,0.474,6,-6.57,1,0.0337,0.688,1.31E-06,0.0929,0.252,75.983,286973
spotify:track:3GS05nGEHe58Rv1PeiXEY2,90s,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",The Carnival,30,0.752,0.461,0,-6.437,1,0.102,0.559,0,0.107,0.239,105,258285
spotify:track:1onRB8Y9I8coG52cFeq5oD,GABBAR,spotify:artist:0TwG8C39WJIfFlcPrhxHST,Yashraj,55,"['desi hip hop', 'hindi hip hop']",MERI JAAN PEHLE NAACH,30,0.621,0.876,4,-6.979,0,0.0789,0.0222,0.0237,0.326,0.331,126.973,241535
spotify:track:0IwNWYyIvwRqYxrvJrPy9X,"Savage (From ""Honey 3.0"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Savage (From ""Honey 3.0"")",31,0.89,0.59,9,-7.211,0,0.0889,0.171,0,0.259,0.642,111.984,248581
spotify:track:0hEyH3oVZITf4dHiQl1r01,"Tujh Pe Pyaar (From ""Honey 3.0"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Honey 3.0,31,0.923,0.619,11,-6.115,0,0.0776,0.147,0,0.246,0.631,119.969,219651
spotify:track:76xrKBHSl1kmC93JNSmdlc,"Habibti (From ""Honey 3.0"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Honey 3.0,30,0.611,0.772,6,-4.644,0,0.172,0.243,0.0021,0.113,0.582,92.812,164758
spotify:track:7aa2YswNs4WlCBRHtFfxPm,"Thumka (From ""Pagalpanti"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Thumka (From ""Pagalpanti"")",30,0.933,0.837,10,-4.458,0,0.0581,0.0151,0.118,0.0565,0.829,128.003,170502
spotify:track:5w3XfCH3rL6oLv4Ahfp323,Paas Aa,spotify:artist:5lMNphVhMLvhFmTWiKiLA2,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",Paas Aa,34,0.705,0.632,11,-4.799,0,0.0322,0.295,5.04E-06,0.172,0.534,94.942,122052
spotify:track:69TzB9D0D6zlGKC82W77W8,Hum Gaye Hosanna (Acoustic Version),spotify:artist:0T4YB2GygsXXUXtw52tMuc,Yeshua Ministries,40,['hindi worship'],Hum Gaye Hosanna (Acoustic Version),31,0.31,0.201,2,-9.746,1,0.0315,0.668,0,0.104,0.279,144.949,227737
spotify:track:02sas1xqIwRm7iWSoHDvKe,Oh Love,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",In Tokens & Charms,34,0.633,0.743,7,-8.029,1,0.0362,0.29,0.00696,0.0629,0.548,176.021,211193
spotify:track:4WcOLSbdNgEGfJJ9q6nQBu,"Soul (From ""Honey 3.0"")",spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']","Soul (From ""Honey 3.0"")",31,0.868,0.687,11,-5.847,0,0.0637,0.0342,3.42E-05,0.0891,0.518,139.933,246857
spotify:track:2hOZPwg0F4dz4rvZLvqRdV,Ghure Takao,spotify:artist:5LZ894xYE9MG1sal0gjt5L,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Shah Jahan Regency (Original Motion Picture Soundtrack),30,0.551,0.735,7,-6.535,1,0.074,0.0842,0.00123,0.117,0.634,195.945,224272
spotify:track:5AN1nXm1QwDfnsc1H67fhu,Note Fenko - The Karampura Song,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Note Fenko - The Karampura Song,30,0.856,0.935,1,-2.27,1,0.24,0.158,1.24E-05,0.301,0.564,163.932,286829
spotify:track:5MFE5mAhpVUtQyQUQjVIVo,Remand,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Kohinoor,30,0.645,0.713,8,-5.41,0,0.189,0.00341,0,0.309,0.214,95.084,210000
spotify:track:1iTW03IQWD2l0bU8VGigk6,Dori - Acoustic,spotify:artist:4RCALXqxv2udxtuLatKPSi,Lost Stories,47,"['hindi indie', 'indian edm', 'indian indie']",Marigold Soundsystem (Deluxe),32,0.625,0.297,2,-11.056,1,0.0368,0.885,0,0.189,0.819,99.976,143100
spotify:track:23UJo52omeQK2LYOwW950D,PANKHUDI,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",PANKHUDI,30,0.843,0.498,1,-5.918,0,0.0664,0.0596,0,0.151,0.516,82.994,234713
spotify:track:3cbSwpMhYwcwijm3d0J1uJ,Taj,spotify:artist:72beYOeW2sb2yfcS4JsRvb,Ritviz,58,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Mimmi,31,0.67,0.685,1,-9.029,0,0.0631,0.278,3.56E-06,0.103,0.689,159.942,169508
spotify:track:28ibrWP8L3R2AlcMoqx3Pk,Hey Yeeshu Daata,spotify:artist:5b6fgZD2fITndJxjh1xCS8,Shirin George,30,['hindi worship'],Hey Yeeshu Daata,31,0.452,0.477,0,-9.583,1,0.0346,0.091,0,0.0932,0.119,143.962,379166
spotify:track:5g7GYTSDalAE8fBlL9cFkx,Mera Bhai,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Mera Bhai,30,0.663,0.81,5,-5.826,1,0.385,0.286,0.00034,0.342,0.464,129.062,182774
spotify:track:4BuKcv3m61D3feQaJVW4oF,Pukaar,spotify:artist:72beYOeW2sb2yfcS4JsRvb,Ritviz,58,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Mimmi,31,0.534,0.476,7,-8.268,1,0.0325,0.0337,0,0.629,0.593,106.891,136751
spotify:track:71JKiD0Pu57xHM2Pvw6uNv,Hum Gaye Hosanna,spotify:artist:0T4YB2GygsXXUXtw52tMuc,Yeshua Ministries,40,['hindi worship'],Tu Hi Rab Hai,30,0.417,0.591,11,-6.222,0,0.0318,0.178,1.06E-06,0.25,0.194,139.921,379493
spotify:track:7fXQyMQlUBdFN7yK7QbYmj,Gawah Rehna,spotify:artist:69xcFpmqTOmFNOL08Bxyci,Talha Anjum,71,"['desi hip hop', 'hindi hip hop', 'pakistani hip hop', 'urdu hip hop']",Gawah Rehna,34,0.697,0.535,11,-8.344,0,0.367,0.312,3.52E-05,0.0722,0.266,165.921,307644
spotify:track:4CDYny3oWvGDBAotGXZFSZ,Kehna Chahte Hain...,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Lunch Break,30,0.587,0.66,7,-7.057,1,0.158,0.0721,0.0001,0.173,0.296,140.364,107894
spotify:track:4ZM2H0tzpz9O1cCiclddMe,Aisi Jagah Se,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Flying Towards The City,30,0.79,0.538,4,-8.062,0,0.0927,0.207,1.22E-05,0.0978,0.194,125.613,228809
spotify:track:73ARD6bI82pXYMu4BypgdK,Bemisaal,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Flying Towards The City,30,0.863,0.632,5,-6.493,0,0.239,0.0046,0,0.128,0.588,160.02,220875
spotify:track:3zjRtlYuNCIF24cPbJR3Jh,Kya Bolti Public,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",King Of The Streets,31,0.725,0.84,10,-3.669,0,0.262,0.0868,0,0.163,0.491,100.152,144000
spotify:track:4qKKIJ8VLxreHQbDSJB3xo,Classy Chapri,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",King Of The Streets,30,0.479,0.892,1,-4.277,1,0.108,0.259,0,0.203,0.599,141.225,175774
spotify:track:0wAIffslRgmzF0ktjHP7jB,Ek Nagma,spotify:artist:6i50rQJbETLRREwFn3plcw,Lifafa,39,"['hindi indie', 'indian electronic', 'indian indie', 'new delhi indie']",Jaago,32,0.644,0.696,10,-11.327,1,0.0431,0.131,0.626,0.101,0.202,123.008,261463
spotify:track:77DKkkmVZDdsId6e3rmVRt,Tootker (feat. George Jacob),spotify:artist:71JFmMS8ahHxoWtleelQ1W,Ashley Joseph,29,['hindi worship'],Ye Sheher,30,0.344,0.379,7,-6.724,1,0.032,0.695,0,0.172,0.288,119.924,275583
spotify:track:6Td37HXpeCVelczrLcg73L,Full Time Lover,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",The Way That Lovers Do,31,0.541,0.254,9,-10.966,1,0.0387,0.929,0.000325,0.101,0.251,187.857,95000
spotify:track:4wvbPDtxKidgUyCqqMuldq,Mann Ki Baat,spotify:artist:6i50rQJbETLRREwFn3plcw,Lifafa,39,"['hindi indie', 'indian electronic', 'indian indie', 'new delhi indie']",SUPERPOWER 2020,31,0.737,0.328,1,-12.305,0,0.0344,0.332,0.000655,0.258,0.299,100.014,216000
spotify:track:72Aa8UNEYvnirWp8KaiKdp,Purvayi (feat Papon),spotify:artist:7GmnD2XZleQw8PPzRJV7FY,Midival Punditz,34,"['hindi indie', 'indian electronic', 'indian fusion', 'indian indie', 'indian rock', 'new delhi indie', 'world fusion']",Purvayi,31,0.388,0.697,5,-6.768,1,0.0335,0.00378,0.0183,0.164,0.08,172.084,310146
spotify:track:3FrrdMIPRwHTu5DEBtVhjL,Ab Hoga Kya,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,64,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Raat Raazi,31,0.869,0.458,11,-8.123,1,0.0525,0.495,0.0112,0.0706,0.488,133.943,254301
spotify:track:6ayHN63k1XXsKZUKdsmuaG,Meri Khamoshi Hai,spotify:artist:5LZ894xYE9MG1sal0gjt5L,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Pari (Original Motion Picture Soundtrack),29,0.554,0.285,4,-14.143,1,0.0308,0.836,0.00577,0.118,0.208,92.065,318511
spotify:track:3yGwYssCmuHHoafugTX7qq,"Move - From ""Mr. Nair""",spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']","Move (From ""Mr. Nair"")",29,0.811,0.691,1,-5.559,0,0.0758,0.319,0.001,0.111,0.729,97.012,180254
spotify:track:3zX4UhBF7ZG2zTKU82Plhr,Phaka Frame,spotify:artist:5LZ894xYE9MG1sal0gjt5L,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Dwitiyo Purush,29,0.573,0.522,9,-7.735,1,0.0272,0.458,0,0.331,0.351,79.989,345306
spotify:track:04i2uLdBAfCSYjQzZqspDa,Jungli Sher,spotify:artist:4Ai0pGz6GhQavjzaRhPTvz,DIVINE,68,"['desi hip hop', 'desi trap', 'hindi hip hop']",Jungli Sher,29,0.597,0.748,0,-5.906,1,0.223,0.0448,0,0.626,0.73,165.907,186943
spotify:track:4WrSiMVfIV6qkYjkaEQ1LN,Ruh,spotify:artist:4RCALXqxv2udxtuLatKPSi,Lost Stories,47,"['hindi indie', 'indian edm', 'indian indie']",Ruh,30,0.535,0.866,7,-4.184,0,0.197,0.271,6.29E-05,0.196,0.0946,151.797,151578
spotify:track:2M8ByllwOKTmIPqDMA59do,Say My Name,spotify:artist:5C1S9XwxMuuCciutwMhp5t,KR$NA,65,"['desi hip hop', 'desi trap', 'hindi hip hop']",Say My Name,30,0.933,0.647,0,-9.553,1,0.264,0.258,0,0.105,0.41,126.959,162519
spotify:track:07IBa26c0MwlpUhBrwCM9s,Awein Hai,spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Awein Hai,29,0.892,0.884,11,-4.521,0,0.327,0.38,0,0.409,0.738,119.992,267935
spotify:track:0q54VzTT20XPv00mW0yKFd,Pataka,spotify:artist:5bTYVMQ6vmt4Bm12hM59N3,Kaam Bhaari,37,"['desi hip hop', 'hindi hip hop']",Pataka,29,0.668,0.669,7,-7.103,1,0.236,0.136,4.67E-05,0.0655,0.608,104.143,178285
spotify:track:6LryO4gGUdDzpwPSCe3NVk,Homeopathy,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Mtv Hustle 2.0,29,0.904,0.759,10,-8.069,0,0.299,0.24,0,0.0578,0.843,129.937,172605
spotify:track:3snujKMl0rkHSdwOLxWrFv,Tilak,spotify:artist:3VkYRrfqoEIhBfcHTvdYGs,Bombay Bandook,23,"['hindi indie', 'indian fusion', 'indian indie']",Tilak,29,0.467,0.688,4,-7.007,1,0.0351,0.524,0.0597,0.102,0.393,134.91,359290
spotify:track:1oo5AwN3wXawtTRCP0WnB2,Fuck Emiway,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Fuck Emiway,29,0.574,0.647,5,-6.426,0,0.375,0.497,0,0.23,0.527,180.156,171655
spotify:track:6k2TVibnZaORINU61wKCtQ,Jaadoogari,spotify:artist:45m11y8OUyx5EgHiKvEC3c,Anand Bhaskar Collective,32,"['hindi indie', 'indian fusion', 'indian indie', 'mumbai indie']",Jaadoogari,30,0.506,0.615,2,-6.995,1,0.0326,0.277,0,0.118,0.507,175.002,260000
spotify:track:2BrlVkUZz1bnE7RGF7mFRq,Sunny Sunny 2.O,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Yaariyan 2,30,0.757,0.904,11,-4.925,0,0.0504,0.241,0.00144,0.403,0.716,129.998,214714
spotify:track:3GlP82JbJL5TKJVH8wIIEu,Sari Shristi Ke Malik (Body of Christ) - Original,spotify:artist:3D1NLPTdwP3YZ7wOs5sDvK,Mukti Masih,16,['hindi worship'],Sari Shristi Ke Malik (Body of Christ) [Original],29,0.201,0.558,4,-8.511,1,0.0352,0.302,1.87E-05,0.116,0.279,82.226,252000
spotify:track:0CID1yAAZflJMrnoXvmfaN,Tu,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Chahat,29,0.771,0.86,9,-7.667,0,0.0682,0.618,0.00103,0.228,0.454,91.993,168000
spotify:track:1Si7zrACEMFmJQBpalXSDh,Black Sheep,spotify:artist:5UdFr0GeO7jKIaNIJgwB36,Raftaar,63,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Black Sheep,29,0.479,0.882,11,-5.281,1,0.295,0.0675,0,0.95,0.657,83.006,273905
spotify:track:47AEUwR1rppGeruasDVgBC,We Are The Ones (feat. Gucci Mane),spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",NEW LIFE,30,0.671,0.856,6,-4.793,0,0.172,0.00856,0.0002,0.664,0.314,144.075,167500
spotify:track:6tGNV01qEBs796aPffEhe7,Tara Khoshe Pore,spotify:artist:5LZ894xYE9MG1sal0gjt5L,Anupam Roy,56,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",Ghare & Baire,30,0.409,0.29,5,-11.612,1,0.0481,0.849,2.18E-06,0.131,0.38,180.701,177157
spotify:track:5q1C7TlBIlxcg5gmXI8PBK,Jai Jai Naam (Hail Jesus' Name),spotify:artist:0QDgI8eRbUiKyGj40CioP8,Sheldon Bangera,41,['hindi worship'],Raaja Hai Mahaan,30,0.657,0.704,2,-7.529,1,0.0411,0.532,0,0.097,0.833,79.998,293586
spotify:track:364rfQY8f5Yp3uTgigJtze,Tabla Faad!,spotify:artist:3XbsFoxsYfrJyo9VZrbM16,Rawal,43,"['desi hip hop', 'desi trap', 'hindi hip hop', 'indian underground rap']",Tabla Faad!,29,0.852,0.736,6,-6.111,1,0.302,0.184,0,0.162,0.803,99.045,143636
spotify:track:17BsIwYhOjC0E6MkmWJomO,Kaha Hai Tu,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Mtv Hustle 2.0,29,0.768,0.695,7,-7.134,0,0.296,0.178,0,0.0996,0.414,95.942,196373
spotify:track:2tt65hBFG83mIzvP10UwBS,Ilzaam,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",Industry,30,0.697,0.66,10,-5.459,0,0.0352,0.472,0,0.243,0.301,93.011,247374
spotify:track:1dbV25dogiLZTlXyPLQX9P,Memories,spotify:artist:5NHm4TU5Twz7owibYxJfFU,King,70,"['desi pop', 'hindi hip hop']",Hustle 1,29,0.521,0.623,3,-14.039,0,0.0685,0.5,0,0.124,0.618,121.035,147960
spotify:track:3ymULM6auJVgBj4A9TADlv,dooriyan,spotify:artist:5lMNphVhMLvhFmTWiKiLA2,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",dooriyan - Single,29,0.735,0.593,11,-7.473,1,0.0885,0.731,0.178,0.135,0.475,160.07,161624
spotify:track:7DMUwHPr13c66vx8Fhq1H4,Yeshu Naam And What A Beautiful Name,spotify:artist:0T4YB2GygsXXUXtw52tMuc,Yeshua Ministries,40,['hindi worship'],Yeshu Naam And What A Beautiful Name,30,0.454,0.711,5,-7.419,1,0.0418,0.0883,0,0.0917,0.204,146.013,302465
spotify:track:1yBbcWXOsl2tCcNg2prkEh,Mehndi Te Vavi,spotify:artist:4RCALXqxv2udxtuLatKPSi,Lost Stories,47,"['hindi indie', 'indian edm', 'indian indie']",Mehndi Te Vavi,31,0.57,0.384,0,-10.093,1,0.0335,0.485,0.000164,0.116,0.328,158.854,149433
spotify:track:1QVJgBt7UqO63WoJQkv0PQ,Zubaida (Jungle Remix),spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,"['filmi', 'hindi hip hop', 'modern bollywood']",Zubaida (Jungle Remix),30,0.803,0.893,4,-6.048,1,0.0791,0.0289,4.02E-05,0.283,0.87,126.008,175238
spotify:track:37ZFkN5esLp0gSmidfIS2T,Daae / Baae,spotify:artist:0TwG8C39WJIfFlcPrhxHST,Yashraj,55,"['desi hip hop', 'hindi hip hop']",MERI JAAN PEHLE NAACH,37,0.726,0.742,9,-6.038,0,0.165,0.15,0.000205,0.254,0.659,109.977,236181
spotify:track:3D9V5ijX1aOo1qBmnVdvpU,Aa Jao,spotify:artist:1HnV8VaGdip3y1SpJPgft0,Panther,53,"['desi hip hop', 'hindi hip hop']",Chahat,29,0.9,0.502,5,-6.13,0,0.104,0.25,5.03E-06,0.0828,0.732,136.024,178000
spotify:track:2mEHyRXGIPArlWSDkIqujW,days,spotify:artist:5lMNphVhMLvhFmTWiKiLA2,Zaeden,55,"['desi pop', 'hindi indie', 'indian edm']",Genesis 1:1,31,0.811,0.499,7,-9.37,1,0.0589,0.255,0.00478,0.189,0.373,144.028,150000
spotify:track:2plkSlbfGwSN9Bf2OlORQk,Pnp,spotify:artist:2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,66,"['desi hip hop', 'hindi hip hop']",Bayaan,29,0.665,0.739,6,-8.664,1,0.378,0.603,1.40E-05,0.132,0.382,111.903,181088
spotify:track:4cyg9E9nEDyzu1mAaQaOpX,Chaand Baaliyan - On Sitar,spotify:artist:4wwYGgSpeBtvk5WX6HBqzw,Aditya A,61,"['desi pop', 'hindi indie']",The Chaand Baaliyan Jukebox,32,0.616,0.394,2,-8.699,1,0.0392,0.956,0.717,0.131,0.762,128.568,106374
spotify:track:49WAh5aRLAu3bWMQOI6VdR,Na Darunga (From Team Jesse Collective),spotify:artist:5o1LOeJhS9Rhu5XzHDxAI7,Jesse Jonathan David,29,['hindi worship'],Na Darunga (From Team Jesse Collective),29,0.604,0.59,8,-10.001,1,0.0266,0.539,0.000109,0.105,0.49,135.954,314129
spotify:track:67CNfTPUSdZLK52KVUc9PL,Chinta Na Kar,spotify:artist:28iqUGmek7rWcXjvD3CTZU,Joseph Raj Allam,34,['hindi worship'],Chinta Na Kar,29,0.581,0.466,5,-9.47,1,0.0302,0.425,6.75E-05,0.076,0.202,119.98,420000
spotify:track:3OIRCVBt2t6EF2XDXp1I6L,My Time,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,60,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",Malum Hai Na,29,0.776,0.857,1,-1.475,1,0.156,0.261,0,0.182,0.459,141.084,166677
spotify:track:3eNVm12Ns8BOk4NqgWcGI4,Candy,spotify:artist:6i50rQJbETLRREwFn3plcw,Lifafa,39,"['hindi indie', 'indian electronic', 'indian indie', 'new delhi indie']",Jaago,31,0.538,0.282,2,-18.193,1,0.03,0.504,0.942,0.165,0.138,108.014,234856
